frame,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p1_up,p1_down,p1_left,p1_right,p1_select,p1_start,p1_Y,p1_B,p1_X,p1_A,p1_L,p1_R,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p2_up,p2_down,p2_left,p2_right,p2_select,p2_start,p2_Y,p2_B,p2_X,p2_A,p2_L,p2_R,timer,round_started,round_over,fight_result
499,4,11,63,174,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
500,4,11,61,169,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
501,4,11,59,164,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
502,4,11,56,159,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
503,4,11,55,155,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
504,4,11,55,151,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
505,4,11,55,147,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
506,4,11,55,143,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
507,4,11,55,140,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
508,4,11,55,137,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
509,4,11,55,134,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
510,4,11,55,132,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
511,4,11,55,130,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
512,4,11,55,128,True,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
513,4,11,55,126,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
514,4,11,55,126,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
515,4,11,55,124,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
516,4,11,55,123,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
517,4,11,55,123,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
518,4,11,55,122,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
519,4,11,55,122,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
520,4,11,55,122,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
521,4,11,55,123,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,117,True,False,NOT_OVER
522,4,11,55,123,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
523,4,11,55,125,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
524,4,11,55,125,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
525,4,11,55,127,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
526,4,11,55,129,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
527,4,11,55,132,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
528,4,11,55,134,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
529,4,11,55,134,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
530,4,11,55,140,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
531,4,11,55,143,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
532,4,11,55,147,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
533,4,11,55,150,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
534,4,11,55,154,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
535,4,11,55,159,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
536,4,11,55,163,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
537,4,11,55,163,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
538,4,11,55,173,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
539,4,11,55,179,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
540,4,11,55,185,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
541,4,11,55,191,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
542,4,11,55,192,False,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
543,4,11,55,192,False,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
544,4,11,55,192,False,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,146,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
545,4,11,55,192,False,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,143,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
546,4,11,55,192,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,141,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
547,4,11,55,185,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,141,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
548,4,11,55,180,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,139,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
549,4,11,55,174,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,137,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
550,4,11,55,169,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,136,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
551,4,11,55,164,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,136,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
552,4,11,55,159,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,133,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
553,4,11,55,159,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,133,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
554,4,11,55,151,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,130,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
555,4,11,55,147,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,128,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,116,True,False,NOT_OVER
556,4,11,55,143,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,127,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
557,4,11,55,140,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,125,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
558,4,11,55,137,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,124,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
559,4,11,55,134,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,123,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
560,4,11,55,132,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,121,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
561,4,11,55,130,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,121,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
562,4,11,55,128,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,118,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
563,4,11,55,128,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,118,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
564,4,11,55,125,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,115,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
565,4,11,55,124,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,114,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
566,4,11,55,124,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,114,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
567,4,11,55,122,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,112,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
568,4,11,55,122,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,110,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
569,4,11,55,122,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,110,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
570,4,11,55,122,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
571,4,11,55,122,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
572,4,11,55,123,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
573,4,11,55,125,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
574,4,11,55,125,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
575,4,11,55,127,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
576,4,11,55,129,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
577,4,11,79,132,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,52,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
578,4,11,55,134,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
579,4,11,79,137,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,52,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
580,4,11,55,140,True,False,False,0,True,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
581,4,11,55,140,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
582,4,11,55,147,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
583,4,11,55,150,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
584,4,11,55,154,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
585,4,11,55,159,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
586,4,11,55,163,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
587,4,11,55,168,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
588,4,11,55,173,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
589,4,11,55,179,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,115,True,False,NOT_OVER
590,4,11,55,185,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
591,4,11,55,191,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
592,4,11,55,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
593,4,11,55,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
594,4,11,55,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
595,4,11,55,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
596,4,11,55,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
597,4,11,55,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
598,4,11,55,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
599,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
600,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
601,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
602,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,161,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
603,4,11,76,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,105,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
604,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
605,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
606,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
607,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
608,4,11,55,192,False,False,True,1,False,False,False,False,False,False,True,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
609,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
610,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
611,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
612,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
613,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
614,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
615,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
616,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
617,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,108,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
618,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,110,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
619,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,112,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
620,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,114,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
621,4,11,55,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,6,155,114,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
622,4,11,55,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,6,155,118,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
623,4,11,55,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,6,155,120,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,114,True,False,NOT_OVER
624,4,11,55,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,6,155,122,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
625,4,11,55,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,122,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
626,4,11,57,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,123,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
627,4,11,60,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,124,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
628,4,11,60,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,124,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
629,4,11,62,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,124,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
630,4,11,64,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,123,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
631,4,11,66,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,121,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
632,4,11,68,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,6,155,122,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
633,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,True,False,False,False,False,6,155,124,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
634,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,True,False,False,False,False,6,155,125,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
635,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,True,False,False,False,False,6,155,125,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
636,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,True,False,False,False,False,6,155,126,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
637,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,True,False,False,False,False,6,155,127,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
638,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,True,False,False,False,False,6,155,127,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
639,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,129,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
640,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,130,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
641,4,11,80,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,127,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
