frame,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p1_up,p1_down,p1_left,p1_right,p1_select,p1_start,p1_Y,p1_B,p1_X,p1_A,p1_L,p1_R,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p2_up,p2_down,p2_left,p2_right,p2_select,p2_start,p2_Y,p2_B,p2_X,p2_A,p2_L,p2_R,timer,round_started,round_over,fight_result
717,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
718,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
719,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
720,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
721,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
722,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
723,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
724,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
725,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
726,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
727,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
728,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
729,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
730,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
731,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
732,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
733,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
734,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
735,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
736,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
737,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
738,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
739,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
740,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
741,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
742,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
743,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
744,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
745,1,176,1663,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,0,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
746,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
747,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
748,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
749,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
750,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
751,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
752,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
753,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
754,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
755,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
756,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
757,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
758,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
759,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
760,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
761,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
762,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
763,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
764,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
765,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
766,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
767,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
768,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
769,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
770,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
771,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
772,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
773,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
774,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
775,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
776,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
777,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
778,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
779,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
780,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
781,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
782,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
783,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
784,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
785,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
786,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
787,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
788,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
789,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
790,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
791,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
792,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
793,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
794,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
795,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
796,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
797,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
798,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
799,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
800,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
801,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
802,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
803,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
804,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
805,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
806,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
807,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
808,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
809,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
810,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
811,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
812,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
813,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
814,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
815,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
816,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
817,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
818,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
819,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
820,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
821,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
822,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
823,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
824,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
825,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
826,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
827,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
828,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
829,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
830,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
831,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
832,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
833,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
834,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
835,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
836,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
837,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
838,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
839,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
840,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
841,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
842,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
843,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
844,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
845,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
846,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
847,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
848,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
849,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
850,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
851,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
852,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
853,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
854,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
855,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
856,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
857,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
858,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
859,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,153,False,False,NOT_OVER
